,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovation,lat,long,yr_built
18575,476000.0,4,3.0,2890,6885,1.0,No,No,3,7,Yes,47.6763,-122.28200000000001,1945
18576,315000.0,3,1.0,890,5200,1.0,No,No,3,7,No,47.559,-122.277,1957
18577,240000.0,3,2.25,1410,7290,1.0,No,No,3,7,No,47.5396,-122.274,1980
18578,325000.0,2,1.0,810,4080,1.0,No,No,4,6,No,47.5337,-122.37899999999999,1941
18579,160000.0,3,1.75,1370,8006,2.0,No,No,3,7,No,47.258,-122.25200000000001,1990
18580,435000.0,3,2.5,2260,5100,2.0,No,No,3,8,No,47.7341,-121.96799999999999,2007
18581,427500.0,3,1.75,1430,16200,1.0,No,No,4,7,No,47.5223,-122.04299999999999,1967
18582,450000.0,5,2.5,2510,10240,1.0,No,No,4,8,No,47.4732,-122.141,1984
18583,688000.0,3,1.5,1760,4880,1.5,No,Yes,3,8,No,47.5334,-122.38799999999999,1928
18584,285000.0,4,1.0,1430,3600,1.0,No,No,3,6,No,47.5343,-122.355,1947
18585,530000.0,3,3.25,1510,1125,3.0,No,No,3,8,No,47.6711,-122.39,2006
18586,195000.0,4,1.75,1320,7694,1.0,No,No,3,7,Yes,47.4297,-122.325,1928
18587,250200.0,3,1.5,1180,7384,1.0,No,No,5,7,No,47.3838,-122.287,1959
18588,1100000.0,3,2.25,1560,8570,1.0,No,No,5,7,No,47.6155,-122.21,1977
18589,732500.0,3,2.5,2470,10321,2.0,No,No,3,9,No,47.6694,-122.141,1988
18590,194250.0,3,2.25,2190,8834,1.0,No,No,3,7,No,47.2633,-122.244,1987
18591,526000.0,4,2.0,1610,8000,1.0,No,No,3,7,No,47.6301,-122.118,1966
18592,520000.0,4,2.75,2700,9882,2.0,No,No,3,7,Yes,47.7671,-122.291,1958
18593,526000.0,3,1.75,1530,6125,1.0,No,No,3,7,No,47.5687,-122.397,1958
18594,1135250.0,5,4.0,7320,217800,2.0,No,No,3,11,No,47.4473,-122.086,1992
18595,202000.0,2,1.0,920,7569,1.0,No,No,4,6,No,47.4951,-122.302,1950
18596,645500.0,4,2.5,2990,8622,2.0,No,No,3,9,No,47.5394,-121.875,2000
18597,570000.0,1,1.0,720,7540,1.0,Yes,Yes,4,6,No,47.3509,-122.323,1905
18598,325000.0,3,2.0,1750,9000,1.5,No,No,4,5,No,47.7489,-122.35,1936
18599,725000.0,2,1.0,2410,5930,2.0,No,No,3,9,No,47.5657,-122.395,2007
18600,192000.0,3,1.75,1240,10361,1.0,No,No,3,6,No,47.37,-122.15100000000001,1987
18601,560000.0,2,1.0,1010,9219,1.0,No,No,4,7,No,47.6886,-122.20200000000001,1960
18602,283450.0,5,2.75,2770,6116,1.0,No,No,3,7,No,47.4847,-122.291,1979
18603,863000.0,4,1.75,2800,5400,1.0,No,No,3,9,Yes,47.6803,-122.31299999999999,1924
18604,815000.0,4,2.0,1400,4800,2.0,No,No,3,7,No,47.6168,-122.29799999999999,1986
18605,245000.0,2,1.0,1020,7679,1.0,No,No,5,6,No,47.4915,-122.18799999999999,1942
18606,1315000.0,4,3.0,2860,10292,1.0,No,No,4,8,Yes,47.6286,-122.206,1953
18607,1156000.0,4,3.5,4270,12305,2.0,No,Yes,3,10,No,47.5489,-122.118,1994
18608,480000.0,3,2.5,2270,4488,2.0,No,No,3,7,No,47.5329,-121.87899999999999,1999
18609,600000.0,4,2.5,2560,5593,2.0,No,No,3,7,No,47.6886,-122.037,2001
18610,329950.0,2,1.0,900,5220,1.0,No,No,4,6,No,47.5105,-122.387,1956
18611,299500.0,4,2.5,2010,12085,2.0,No,No,3,8,No,47.3406,-122.057,1986
18612,460000.0,3,2.5,1690,5131,1.0,No,No,3,7,Yes,47.5234,-122.38,1941
18613,515000.0,5,3.5,2310,5249,2.0,No,No,3,8,No,47.5463,-122.272,2000
18614,405000.0,3,2.25,1520,1245,3.0,No,No,3,8,No,47.6907,-122.34,2004
18615,483000.0,4,1.5,1220,3780,1.5,No,No,3,7,No,47.6667,-122.36,1927
18616,377000.0,4,2.5,2170,11511,2.0,No,No,3,8,No,47.3886,-122.18799999999999,1992
18617,568000.0,4,1.75,2790,17476,1.0,No,Yes,3,7,No,47.4556,-122.369,1956
18618,355000.0,2,1.75,1760,4600,1.0,No,No,4,7,No,47.5654,-122.37200000000001,1926
18619,640000.0,4,1.75,2100,3000,1.5,No,No,4,7,No,47.6721,-122.329,1911
18620,270000.0,4,1.0,1430,5909,1.0,No,No,3,6,No,47.7623,-122.31299999999999,1947
18621,559950.0,5,3.5,2450,8193,2.0,No,No,3,9,No,47.7721,-122.241,2005
18622,515000.0,4,3.0,1820,8261,1.0,No,No,3,7,No,47.7197,-122.219,1969
18623,352000.0,4,1.75,1850,5712,1.0,No,No,3,7,No,47.6966,-122.324,1954
18624,595888.0,3,1.75,1870,9000,1.0,No,No,5,9,No,47.7203,-122.361,1958
18625,588000.0,4,2.25,2580,7344,2.0,No,No,3,8,No,47.5647,-122.09,1977
18626,1050000.0,4,3.25,3680,8580,1.0,No,Yes,5,10,No,47.5266,-122.387,1959
18627,260000.0,3,1.5,1750,7000,2.0,No,No,3,8,No,47.3108,-122.346,1983
18628,1600000.0,4,3.5,3890,3600,2.0,No,No,3,9,No,47.6342,-122.28200000000001,2005
18629,380000.0,2,1.0,1000,4800,1.0,No,No,3,6,No,47.6926,-122.36200000000001,1952
18630,802000.0,2,2.5,2210,6327,1.0,No,No,3,8,No,47.7114,-122.03,2003
18631,1325000.0,4,3.25,2850,4800,2.5,No,No,5,10,No,47.6292,-122.31200000000001,1905
18632,710000.0,4,2.75,2460,3600,2.0,No,No,3,8,Yes,47.6093,-122.29700000000001,1907
18633,600000.0,3,2.5,2630,77972,2.0,No,No,3,9,No,47.745,-121.916,2004
18634,707900.0,3,1.0,1750,5355,2.0,No,No,4,7,No,47.6792,-122.31,1929
18635,179950.0,2,1.0,1100,7323,1.0,No,No,3,7,No,47.2874,-122.37,1982
18636,683000.0,4,2.5,2620,10489,2.0,No,No,3,9,No,47.6732,-122.14299999999999,1990
18637,222400.0,3,2.0,1200,9566,1.0,No,No,3,7,No,47.2649,-122.25200000000001,1995
18638,517000.0,2,1.5,1920,3408,1.0,No,No,4,7,No,47.6118,-122.29899999999999,1912
18639,410000.0,3,2.75,1690,5763,1.0,No,No,5,7,No,47.7336,-122.20200000000001,1985
18640,480000.0,3,1.75,1680,2552,1.0,No,No,4,7,No,47.6848,-122.391,1952
18641,430000.0,3,1.75,3440,10428,1.5,No,No,5,8,No,47.449,-122.12799999999999,1974
18642,439950.0,5,1.75,2190,7500,1.0,No,No,3,7,No,47.7766,-122.355,1979
18643,797500.0,4,2.5,3270,8223,2.0,No,No,3,10,No,47.6018,-122.073,1998
18644,379000.0,4,1.5,1280,5460,1.5,No,No,5,7,No,47.5348,-122.26799999999999,1920
18645,575000.0,1,1.0,1310,8667,1.5,No,No,1,6,No,47.6059,-122.31299999999999,1918
18646,247500.0,3,1.0,1660,11060,1.0,No,No,4,7,No,47.3311,-122.32600000000001,1962
18647,385000.0,4,2.75,2700,37011,2.0,No,No,3,9,No,47.3496,-122.088,1984
18648,423000.0,4,1.75,1940,6909,1.0,No,No,4,7,No,47.7108,-122.352,1941
18649,550000.0,3,1.75,1520,5618,1.0,No,No,3,7,No,47.68,-122.28399999999999,1953
18650,415000.0,4,1.0,1620,4329,1.5,No,No,3,7,No,47.5728,-122.38799999999999,1927
18651,693000.0,3,2.25,2090,45535,1.0,No,Yes,5,8,No,47.5538,-122.191,1952
18652,543000.0,2,1.0,1070,4700,1.0,No,No,5,7,No,47.6887,-122.368,1910
18653,465000.0,5,1.75,2000,10246,1.0,No,Yes,3,7,No,47.5084,-122.24600000000001,1953
18654,280000.0,3,2.5,1020,2217,2.0,No,No,3,7,No,47.5343,-122.348,2004
18655,1388000.0,3,1.25,2400,6653,3.0,No,Yes,3,11,No,47.6019,-122.29,1992
18656,665000.0,6,3.0,2480,9720,2.0,No,No,3,8,No,47.6127,-122.145,1972
18657,237950.0,3,1.75,1310,7314,1.0,No,No,5,6,No,47.2888,-122.221,1960
18658,440000.0,4,2.75,2420,10200,1.0,No,No,3,8,No,47.72,-122.236,1962
18659,618000.0,2,1.0,1890,4700,1.0,No,No,4,7,No,47.6747,-122.391,1928
18660,572000.0,3,2.25,1860,4000,1.5,No,No,5,7,No,47.5539,-122.26700000000001,1920
18661,725000.0,3,1.5,2500,4774,1.5,No,Yes,3,7,No,47.6567,-122.35799999999999,1940
18662,454000.0,3,1.0,1970,22144,1.0,No,No,4,7,No,47.5234,-121.84100000000001,1970
18663,535000.0,4,1.0,1660,10656,1.5,No,No,4,7,No,47.5391,-122.385,1920
18664,249000.0,3,2.5,1850,7200,1.0,No,No,3,7,No,47.3063,-122.384,1979
18665,395000.0,4,2.75,1970,37026,1.0,No,No,4,8,No,47.4375,-122.446,1961
18666,690000.0,3,2.0,1890,6620,1.0,No,Yes,4,8,No,47.7016,-122.274,1954
18667,526500.0,3,1.5,1310,7236,1.0,No,No,4,7,No,47.6944,-122.333,1928
18668,325000.0,4,1.5,1870,7220,2.0,No,No,3,7,No,47.77,-122.319,1956
18669,495000.0,3,3.0,1520,4080,2.0,No,No,5,7,No,47.571999999999996,-122.29,1948
18670,825000.0,5,3.0,3070,8474,2.0,No,No,3,9,No,47.6852,-122.184,2011
18671,383000.0,3,1.5,1400,14850,1.5,No,No,4,7,No,47.4471,-122.464,1910
18672,320000.0,3,1.75,1960,11931,1.0,No,No,3,7,No,47.5432,-122.272,1954
18673,475000.0,3,2.5,2680,87117,1.0,No,No,3,7,No,47.5646,-121.935,1989
18674,275000.0,3,2.5,2030,6326,2.0,No,No,3,7,No,47.3491,-122.029,1993
18675,1150000.0,2,2.25,2320,9300,1.5,No,Yes,5,9,No,47.681000000000004,-122.273,1937
18676,455000.0,3,1.75,1760,11371,1.0,No,No,5,8,No,47.7616,-122.273,1959
18677,262000.0,5,1.0,1870,7800,1.0,No,No,3,7,No,47.5127,-122.321,1962
18678,390000.0,4,1.0,1280,4840,1.0,No,No,3,7,No,47.5477,-122.395,1950
18679,300000.0,3,2.25,1730,10030,1.0,No,No,4,8,No,47.3108,-122.345,1985
18680,746300.0,3,1.75,2060,5721,1.0,No,Yes,3,9,No,47.5268,-122.38799999999999,1964
18681,267000.0,3,1.5,1030,8223,1.0,No,No,4,7,No,47.4282,-122.331,1952
18682,525000.0,3,2.5,1720,7950,1.5,No,No,4,7,No,47.7178,-122.16799999999999,1972
18683,570000.0,3,1.75,1210,7350,1.0,No,No,3,7,No,47.7,-122.17200000000001,1977
18684,360000.0,4,2.25,2620,8100,1.0,No,No,4,7,No,47.4564,-122.351,1964
18685,1052000.0,3,1.0,1860,44431,1.0,No,No,4,6,No,47.6057,-122.038,1947
18686,699950.0,3,2.5,2510,4106,2.0,No,No,3,9,No,47.5494,-121.994,2003
18687,375000.0,4,2.5,2040,109336,1.5,No,No,4,8,No,47.4193,-121.958,1973
18688,625000.0,4,1.75,2410,6770,1.0,No,No,4,7,No,47.6946,-122.336,1924
18689,464050.0,2,1.0,780,2750,1.0,No,No,4,7,No,47.5842,-122.38799999999999,1928
18690,470000.0,5,2.5,2210,9655,1.0,No,No,3,8,No,47.7698,-122.22200000000001,1976
18691,330000.0,4,2.0,1590,9100,1.0,No,No,3,7,Yes,47.4465,-122.156,1967
18692,537000.0,4,1.75,2230,7957,1.0,No,No,4,7,No,47.5859,-122.12200000000001,1967
18693,250000.0,3,2.0,1560,32137,1.0,No,No,5,7,No,47.3197,-122.117,1976
18694,835000.0,4,2.5,2950,48351,2.0,No,No,3,10,No,47.5938,-122.04799999999999,1986
18695,770000.0,4,1.0,1480,3750,1.5,No,No,4,7,No,47.6737,-122.354,1912
18696,650000.0,4,2.0,2850,4497,1.5,No,Yes,3,7,No,47.5876,-122.292,1910
18697,335000.0,3,1.75,2390,30409,1.0,No,No,3,7,No,47.4789,-122.296,1953
18698,350000.0,3,1.75,1740,29597,1.0,No,No,4,7,No,47.481,-122.115,1965
18699,415000.0,5,2.75,2060,8906,1.0,No,No,4,7,No,47.5358,-122.289,1978
18700,788000.0,4,2.5,2680,8778,2.0,No,No,4,8,No,47.5516,-122.161,1977
18701,640000.0,4,2.75,3150,7379,1.5,No,No,4,7,No,47.6968,-122.3,1915
18702,388000.0,4,2.5,2440,7155,2.0,No,No,3,8,No,47.4501,-122.126,1993
18703,360000.0,6,1.75,2230,10080,1.0,No,No,3,7,No,47.7089,-122.20100000000001,1969
18704,692500.0,6,1.75,2230,10080,1.0,No,No,3,7,No,47.7089,-122.20100000000001,1969
18705,425000.0,4,1.5,1600,6180,1.5,No,No,3,6,No,47.5681,-122.285,1946
18706,645000.0,4,1.5,1600,6180,1.5,No,No,3,6,No,47.5681,-122.285,1946
18707,340000.0,3,1.0,1580,8308,1.5,No,No,3,7,No,47.5075,-122.37899999999999,1948
18708,713000.0,4,3.25,2840,54400,1.0,No,No,4,8,No,47.6707,-122.045,1984
18709,430000.0,3,2.75,2550,11160,2.0,No,No,3,8,No,47.7351,-122.323,1994
18710,280000.0,3,2.25,1700,7210,1.0,No,No,4,7,No,47.3546,-122.318,1974
18711,215000.0,3,2.0,1470,2052,1.5,No,No,3,7,No,47.3084,-122.331,1986
18712,306000.0,3,2.5,1680,11193,2.0,No,No,3,8,No,47.4482,-122.125,1984
18713,299900.0,3,1.0,1110,8593,1.0,No,No,3,7,No,47.7595,-122.309,1979
18714,534000.0,5,1.75,2120,8625,1.0,No,No,3,7,No,47.6118,-122.131,1959
18715,1160000.0,3,2.75,2380,5572,2.0,No,Yes,3,9,No,47.6626,-122.271,1939
18716,1165000.0,3,2.5,2670,5000,2.0,No,Yes,5,9,Yes,47.5855,-122.292,1942
18717,199990.0,2,1.0,890,6430,1.0,No,No,3,6,Yes,47.2003,-121.99600000000001,1935
18718,946000.0,4,3.0,3140,9058,1.0,No,No,3,9,No,47.5462,-122.154,1989
18719,295000.0,4,1.0,1260,7800,1.5,No,No,3,7,Yes,47.7334,-122.307,1947
18720,475000.0,2,1.0,920,5157,1.0,No,No,3,6,No,47.5499,-122.26899999999999,1909
18721,750000.0,5,3.5,2990,212137,2.0,No,No,3,8,No,47.5298,-121.887,1994
18722,1225000.0,4,2.5,3120,49456,2.0,Yes,Yes,4,9,Yes,47.3535,-122.323,1974
18723,183500.0,3,1.0,1010,7520,1.0,No,No,4,6,No,47.2699,-122.255,1975
18724,450000.0,2,1.0,1010,3627,1.0,No,Yes,4,6,No,47.5873,-122.294,1924
18725,180000.0,3,1.0,1020,5500,1.5,No,No,3,7,No,47.5502,-122.286,1961
18726,707000.0,5,4.5,3540,21217,2.0,No,No,4,8,No,47.4274,-122.28,1926
18727,230000.0,2,0.75,900,3527,1.0,No,No,3,6,No,47.5083,-122.336,1939
18728,192500.0,3,1.0,1100,9750,1.0,No,No,4,7,No,47.3248,-122.345,1966
18729,309000.0,3,2.5,1990,3614,2.0,No,No,3,7,No,47.36,-122.039,2005
18730,759000.0,3,1.5,1980,5800,1.0,No,No,4,8,No,47.6499,-122.413,1949
18731,1115000.0,4,3.75,4040,14212,2.0,No,No,3,11,No,47.5189,-122.147,2002
18732,462000.0,5,1.75,1250,10530,1.0,No,No,4,7,No,47.6101,-122.13799999999999,1966
18733,229000.0,4,1.5,1820,22814,1.5,No,No,3,7,No,47.7321,-122.296,1920
18734,399950.0,2,2.25,1140,1184,2.0,No,No,3,8,No,47.659,-122.346,1999
18735,325000.0,5,2.0,1730,10532,1.0,No,No,4,5,No,47.5076,-122.178,1943
18736,512000.0,2,2.25,1170,1313,3.0,No,No,3,8,No,47.6712,-122.37799999999999,2007
18737,410000.0,5,2.75,2910,5802,2.0,No,No,3,7,No,47.3591,-122.036,2006
18738,210000.0,2,1.0,970,5500,1.0,No,No,3,7,No,47.556000000000004,-122.291,1956
18739,325000.0,4,2.25,2130,8499,1.0,No,No,4,7,No,47.3657,-122.21,1975
18740,685000.0,3,2.5,2520,10175,1.0,No,No,3,8,No,47.5652,-122.089,1979
18741,488000.0,2,2.0,1360,4688,1.0,No,No,3,7,No,47.6874,-122.315,1944
18742,247500.0,3,2.25,1620,6000,1.0,No,No,3,7,No,47.2835,-122.2,1998
18743,489000.0,4,2.0,2120,11479,1.0,No,No,4,7,No,47.7084,-122.303,1940
18744,725000.0,4,1.75,2700,6000,1.0,No,No,4,8,No,47.6539,-122.395,1953
18745,199950.0,3,1.5,1370,10317,1.5,No,No,3,6,No,47.4731,-122.29799999999999,1958
18746,670000.0,5,3.0,2520,13001,2.0,No,Yes,3,8,No,47.6385,-122.11399999999999,1973
18747,275000.0,3,2.0,1540,10410,1.0,No,No,4,7,No,47.3662,-122.315,1967
18748,1000000.0,3,1.75,2610,6360,2.0,No,Yes,3,8,No,47.6287,-122.351,1924
18749,255000.0,3,2.0,1490,8371,1.5,No,No,3,7,No,47.3962,-122.189,1984
18750,465000.0,3,1.75,2760,9137,1.0,No,No,3,7,No,47.6079,-122.132,1960
18751,259000.0,3,1.75,1260,3604,1.0,No,No,3,7,No,47.3612,-122.103,2012
18752,695000.0,3,3.5,2630,4713,2.0,No,Yes,3,9,No,47.5473,-122.016,2008
18753,505000.0,3,1.75,1800,7210,1.0,No,No,3,7,No,47.7346,-122.17,1976
18754,631500.0,2,1.0,1130,2640,1.0,No,No,4,8,No,47.6438,-122.35700000000001,1927
18755,630500.0,3,1.0,1180,3600,1.5,No,No,3,7,No,47.6337,-122.28,1926
18756,999000.0,4,2.75,2800,19168,2.0,No,No,3,10,No,47.5911,-122.037,1992
18757,740000.0,3,1.5,1830,4000,1.0,No,No,4,7,No,47.6453,-122.37100000000001,1910
18758,650000.0,3,2.5,2220,6380,1.5,No,No,4,8,No,47.6974,-122.31299999999999,1931
18759,554000.0,2,2.0,1870,5580,1.0,No,No,3,8,No,47.7101,-122.031,2004
18760,400000.0,3,2.5,2580,214315,1.5,No,No,3,8,Yes,47.6465,-122.024,1946
18761,529941.0,3,2.0,1660,10000,1.0,No,No,4,7,No,47.5852,-122.17399999999999,1961
18762,310000.0,3,1.0,1330,3740,1.5,No,No,3,6,No,47.5502,-122.274,1903
18763,389000.0,3,1.0,1330,3740,1.5,No,No,3,6,No,47.5502,-122.274,1903
18764,731781.0,3,3.0,2630,4972,2.0,No,No,3,9,No,47.693000000000005,-122.133,2006
18765,502501.0,2,1.0,1100,4750,1.0,No,No,3,7,No,47.5772,-122.381,1946
18766,443000.0,3,1.75,1810,7950,1.0,No,No,4,7,No,47.6236,-122.117,1968
18767,607000.0,3,2.0,2060,4080,1.0,No,No,5,7,No,47.574,-122.289,1921
18768,2147500.0,3,3.5,4660,5500,2.0,No,Yes,5,10,No,47.6465,-122.319,1909
18769,585000.0,4,2.5,2370,15200,1.0,No,No,3,8,No,47.6295,-122.089,1975
18770,1027000.0,3,2.5,2430,10500,2.0,No,Yes,3,9,No,47.5818,-122.198,1989
18771,315000.0,3,2.5,1880,7000,2.0,No,No,3,8,No,47.4206,-122.184,1993
18772,180000.0,2,1.0,1150,5695,1.0,No,No,4,6,No,47.4989,-122.171,1958
18773,322500.0,3,2.0,1350,14200,1.0,No,No,3,7,No,47.7315,-121.97200000000001,1989
18774,568500.0,3,2.75,2180,7519,1.0,No,No,4,7,No,47.6959,-122.125,1981
18775,813000.0,4,2.75,3370,6675,1.0,No,Yes,4,8,No,47.5887,-122.291,1948
18776,1085000.0,5,2.25,3650,13068,1.0,No,No,4,10,No,47.5458,-122.23100000000001,1976
18777,424000.0,4,2.0,2100,4857,2.0,No,No,3,8,Yes,47.7521,-122.279,1965
18778,235000.0,2,1.0,670,5600,1.0,No,No,3,6,No,47.5498,-122.304,1903
18779,740000.0,3,3.5,2420,4000,2.0,No,No,5,9,No,47.6054,-122.295,1907
18780,415000.0,1,1.0,760,3000,1.0,No,No,3,7,No,47.6059,-122.303,1900
18781,432000.0,3,2.75,2200,14925,1.0,No,No,3,6,No,47.6606,-122.059,1982
18782,1268890.0,5,3.25,4410,35192,2.0,No,Yes,3,12,No,47.7522,-122.13,1990
18783,676500.0,3,1.75,1300,2446,1.0,No,Yes,3,8,No,47.6071,-122.285,1961
18784,419000.0,2,1.0,720,4592,1.0,No,No,4,6,No,47.6534,-122.404,1943
18785,650000.0,3,2.5,2180,37042,2.0,No,No,3,9,No,47.722,-122.02600000000001,1998
18786,239000.0,2,1.0,1130,15190,1.0,No,No,4,7,No,47.3902,-122.28299999999999,1954
18787,900000.0,4,2.5,2230,4372,2.0,No,No,5,8,No,47.6698,-122.334,1935
18788,330000.0,5,1.75,2100,7347,1.0,No,No,3,7,No,47.7751,-122.26799999999999,1981
18789,510000.0,3,1.75,2060,58341,1.0,No,Yes,3,8,No,47.4193,-122.439,1982
18790,465000.0,4,2.5,3060,6000,2.0,No,No,3,9,No,47.3689,-122.05799999999999,2012
18791,1700000.0,3,2.75,2810,18731,2.0,Yes,Yes,4,10,No,47.6361,-122.09299999999999,1974
18792,490000.0,3,2.25,2550,8588,1.0,No,Yes,3,9,No,47.7711,-122.195,1989
18793,2680000.0,5,3.0,4290,20445,2.0,No,No,4,11,No,47.6217,-122.23899999999999,1985
18794,1000000.0,3,2.25,3040,52302,1.0,No,No,3,9,No,47.7635,-122.11200000000001,2005
18795,469950.0,4,2.75,2530,14178,2.0,No,No,3,8,No,47.736999999999995,-121.955,1997
18796,536000.0,3,1.75,1300,5413,1.5,No,No,3,7,Yes,47.6988,-122.32,1925
18797,244950.0,4,2.5,1790,19177,1.0,No,No,4,7,No,47.3617,-122.17200000000001,1966
18798,575000.0,3,1.0,1530,2400,1.0,No,No,4,7,No,47.6543,-122.354,1928
18799,361000.0,5,2.75,2380,7500,1.0,No,No,3,7,No,47.5009,-122.235,1984
18800,650000.0,5,2.25,2400,13450,1.0,No,No,5,7,No,47.6007,-122.117,1957
18801,230005.0,2,1.0,1030,6000,1.0,No,No,2,7,No,47.5291,-122.26799999999999,1951
18802,293000.0,4,2.5,3250,235063,1.0,No,Yes,3,9,No,47.2582,-122.113,1973
18803,445000.0,3,3.0,1970,24318,1.0,No,No,3,8,No,47.7651,-122.24600000000001,2010
18804,280000.0,4,1.5,1940,6386,1.0,No,No,3,7,No,47.5533,-122.285,1954
18805,520000.0,3,2.25,1850,10855,1.0,No,No,3,8,No,47.5696,-122.02,1985
18806,780000.0,4,3.25,3900,40962,2.0,No,No,3,10,No,47.683,-122.06299999999999,1991
18807,625000.0,3,1.75,3160,76230,1.0,No,No,4,8,No,47.273999999999994,-122.287,1978
18808,239950.0,3,1.75,1440,7200,1.0,No,No,3,7,No,47.4473,-122.28399999999999,1986
18809,335000.0,3,1.5,2040,6000,1.0,No,No,3,7,No,47.5218,-122.286,1957
18810,612000.0,3,2.5,2120,7401,2.0,No,No,3,8,No,47.5781,-122.01799999999999,1989
18811,200000.0,2,1.0,830,8000,1.0,No,No,3,6,No,47.4215,-122.318,1954
18812,345000.0,3,1.75,3140,8571,1.0,No,No,4,8,No,47.3074,-122.337,1985
18813,520000.0,4,2.5,2410,6440,1.0,No,No,3,8,No,47.7153,-122.191,1974
18814,855000.0,4,2.25,2190,4080,2.0,No,No,3,8,No,47.6425,-122.35799999999999,1918
18815,567500.0,4,1.75,2190,5060,1.0,No,No,3,7,No,47.5846,-122.387,1950
18816,208000.0,3,1.5,1210,7247,1.0,No,No,4,7,No,47.328,-122.321,1967
18817,452000.0,3,1.75,1880,16239,1.0,No,No,3,7,No,47.7004,-122.304,1922
18818,555000.0,3,3.0,2410,12183,2.0,No,No,3,9,No,47.747,-122.177,1988
18819,519000.0,5,2.75,2620,8861,1.0,No,No,5,8,No,47.5226,-122.18299999999999,1979
18820,474950.0,3,2.25,1850,2575,2.0,No,No,3,9,No,47.5525,-122.273,2013
18821,419000.0,3,2.25,1760,16418,1.0,No,No,3,7,No,47.6525,-121.985,1990
18822,390000.0,2,1.0,860,1800,1.0,No,No,3,7,No,47.6334,-122.37100000000001,1909
18823,539000.0,7,2.25,2620,6890,2.0,No,No,4,7,No,47.6123,-122.134,1961
18824,569000.0,4,1.75,2400,21196,1.0,No,No,5,8,No,47.4282,-122.34700000000001,1956
18825,611000.0,3,1.0,1850,5000,1.5,No,No,3,7,No,47.6727,-122.351,1922
18826,760000.0,3,2.5,4040,147856,2.0,No,No,3,9,No,47.2711,-122.06700000000001,2004
18827,732000.0,3,2.0,1940,55756,1.0,No,No,5,9,No,47.5913,-122.149,1954
18828,1675000.0,3,2.5,3490,8343,2.0,Yes,Yes,4,9,Yes,47.7265,-122.281,1939
18829,919950.0,5,2.75,3170,7062,2.0,No,No,3,9,No,47.5937,-122.061,2014
18830,400000.0,4,2.5,2530,7563,1.0,No,No,3,7,No,47.7762,-122.21,1978
18831,785000.0,4,2.5,3230,21781,2.0,No,No,3,9,No,47.6318,-122.01,1993
18832,835000.0,3,2.25,2120,54014,2.0,No,No,4,9,No,47.6482,-122.15899999999999,1964
18833,640500.0,2,1.75,1640,6750,1.0,No,No,4,8,No,47.7068,-122.30799999999999,1939
18834,310000.0,4,2.5,2130,9013,2.0,No,No,3,8,No,47.3208,-122.273,1988
18835,355000.0,4,1.0,1440,7215,1.5,No,No,3,7,No,47.7133,-122.212,1969
18836,685000.0,3,1.75,1940,7313,1.0,No,Yes,4,8,No,47.5239,-122.387,1960
18837,202500.0,3,1.0,1120,8576,1.0,No,No,3,6,No,47.4896,-122.24799999999999,1943
18838,540000.0,3,2.5,2400,5817,2.0,No,No,3,8,No,47.5371,-121.87,1998
18839,295000.0,4,2.5,1810,4871,2.0,No,No,3,8,No,47.4088,-122.19200000000001,1999
18840,518000.0,3,1.0,1270,6612,1.5,No,Yes,3,7,No,47.5433,-122.264,1927
18841,250000.0,2,1.75,1350,4023,1.0,No,No,3,7,No,47.3493,-122.023,2005
18842,330000.0,2,2.0,1550,435600,1.5,No,No,2,7,No,47.5145,-121.853,1972
18843,481000.0,2,1.0,1620,3880,1.0,No,No,4,7,No,47.6855,-122.391,1924
18844,898000.0,3,2.25,2650,12845,1.0,No,Yes,3,9,No,47.7209,-122.256,1977
18845,570000.0,5,1.75,2510,9750,1.5,No,No,3,8,No,47.6635,-122.149,1969
18846,475000.0,4,2.5,2040,16200,2.0,No,No,3,8,No,47.7366,-121.958,1997
18847,265000.0,3,2.5,1660,5250,2.0,No,No,4,8,No,47.3541,-122.3,1988
18848,380000.0,3,2.5,1980,17342,2.0,Yes,Yes,3,10,No,47.4551,-122.37299999999999,1984
18849,790000.0,4,2.5,2690,8036,2.0,No,No,4,9,No,47.6596,-122.14399999999999,1987
18850,620000.0,2,2.25,2910,6110,2.0,No,Yes,4,9,No,47.5279,-122.387,1985
18851,709050.0,4,3.5,2720,9000,2.0,No,No,3,8,No,47.7034,-122.29700000000001,1997
18852,296500.0,3,1.0,1280,5100,1.0,No,No,3,7,No,47.5259,-122.38,1948
18853,475000.0,3,2.5,2160,35912,2.0,No,No,3,8,No,47.7273,-122.083,1982
18854,440000.0,3,2.25,1760,10835,1.0,No,No,4,8,No,47.522,-122.04799999999999,1976
18855,405000.0,2,1.0,800,6016,1.0,No,No,3,6,No,47.6913,-122.369,1942
18856,269500.0,2,1.0,930,4000,1.0,No,No,3,6,No,47.5321,-122.323,1943
18857,520000.0,5,1.75,2040,5280,1.0,No,No,4,7,No,47.5941,-122.14399999999999,1961
18858,229500.0,1,1.0,1180,22000,1.0,No,Yes,3,6,No,47.4007,-122.323,1948
18859,335000.0,4,1.75,2000,10890,1.0,No,No,4,7,No,47.3203,-122.321,1961
18860,680000.0,4,2.75,3310,50951,2.0,No,No,3,9,No,47.7249,-122.027,1998
18861,1389000.0,4,3.5,3130,3900,2.0,No,No,3,9,No,47.6849,-122.32700000000001,2008
